Frame result index,Frame Number,Person UUID,Person UUID Confidence,Headpose Pitch (deg),Headpose Yaw (deg),Headpose Roll (deg),Headpose Pitch Calib (deg),Headpose Yaw Calib (deg),Headpose (X:Y:Z) (mm),Headpose Confidence,Face Rect (X:Y Width X Height),Face Rect detect algorithm,Face Rect Confidence,EyeState Right,EyeState Left,EyeState Right Confidence,EyeState Left Confidence,Eyewear,Eyewear Confidence,EyeGaze Horizontal Left (deg),EyeGaze Horizontal Right (deg),EyeGaze Vertical Left (deg),EyeGaze Vertical Right (deg),Iris RadiusL (mm),Iris RadiusR (mm),Eye Aperture Left (mm),Eye Aperture Right (mm),Eye Aperture Left Confidence,Eye Aperture Right Confidence,Eyelid Closed Left (%),Eyelid Closed Right (%),Eye Center Left (X:Y) (mm),Eye Center Right (X:Y) (mm),Drowsiness Level (0-10),Age,Gender,Ethnic,Emotion,Heart rate,Breath rate,Illumination Variance,Illumination Tl Average,Illumination Bl Average,Illumination Tr Average,Illumination Br Average,Frame Time,Time From Start
0,56,,0,-1.83406,-10.861,0.591892,0,0,1.91898:-39.9543:728.785,0.790904,225:147 183x183,512,0.912458,opened,opened,0.997514,0.998349,none,0.999734,-18.2401,-18.2401,3.60204,3.60204,4.37116,5.24539,4.73841,5.32667,0.788511,0.790784,0.569236,0.515758,24:-21,-29:-22,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:11.658,2200
0,57,,0,-1.60887,-13.3165,-0.20549,0,0,6.81532:-40.4623:728.786,0.659751,227:147 183x183,512,0.903333,opened,opened,0.999061,0.992346,none,0.999605,-24.5341,-24.5341,2.02272,2.02272,4.80828,5.2454,4.87433,5.57187,0.566273,0.659738,0.556879,0.493466,25:-21,-27:-21,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:11.698,2240
0,58,,0,-0.997524,-16.3453,-0.495282,0,0,11.9705:-40.6364:728.787,0.589761,230:148 183x183,512,0.8943,opened,opened,0.998092,0.998914,none,0.999605,-29.0752,-29.0752,0.367648,0.367648,4.37118,5.68253,4.71352,6.31348,0.143665,0.589748,0.571498,0.426047,27:-21,-24:-21,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:11.738,2280
0,59,,0,-1.60935,-18.1419,-0.358741,0,0,15.6282:-40.9702:728.788,0.602745,231:147 183x183,512,0.885357,opened,opened,0.999234,0.99869,none,0.998614,-29.3916,-29.3916,0.555411,0.555411,4.37118,5.68254,4.62346,6.49817,0.599171,0.602694,0.579685,0.409257,27:-21,-22:-22,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:11.778,2320
0,60,,0,-1.89578,-18.9585,0.171728,0,0,18.8578:-40.8806:728.789,0.680229,233:147 183x183,512,0.876503,opened,opened,0.998991,0.999085,none,0.998614,-28.7934,-28.7934,1.66247,1.66247,4.80831,5.24543,4.7274,6.21515,0.652948,0.675672,0.570236,0.434987,28:-22,-21:-22,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:11.818,2360
0,61,,0,-1.05535,-19.9273,0.601837,0.264023,-1.24032,21.5474:-41.0671:728.855,0.865694,234:147 183x183,512,0.875627,opened,opened,0.999251,0.999609,none,0.998242,-28.559,-28.559,1.71083,1.71083,4.37158,5.2459,4.97264,6.083,0.865641,0.780031,0.547941,0.447,30:-21,-20:-22,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:11.858,2400
0,62,,0,-0.821272,-19.874,0.870107,0.246232,-1.54579,23.7912:-41.1357:728.855,0.989147,236:147 183x183,512,0.866871,opened,opened,0.999722,0.999992,none,0.998242,-28.7713,-28.7713,1.86189,1.86189,4.37158,5.68306,5.28064,5.77449,0.927523,0.98856,0.519942,0.475047,32:-21,-18:-22,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:11.898,2440
0,63,,0,-0.410064,-20.8134,0.895523,0.235646,-1.85656,26.3435:-40.8146:728.855,0.986634,237:147 183x183,512,0.866004,opened,opened,0.998189,0.998913,none,0.997754,-28.8302,-28.8302,2.07962,2.07962,3.93443,5.2459,4.83026,5.39753,0.735,0.986595,0.560886,0.509315,32:-21,-16:-22,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:11.938,2480
0,64,,0,-0.896477,-23.7858,0.868106,0.217676,-2.20464,28.5752:-40.7221:728.855,0.732294,239:148 183x183,512,0.857344,opened,opened,0.947093,0.999049,none,0.997754,-29.8028,-29.8028,3.32753,3.32753,3.93443,5.2459,4.14324,4.96895,0.685979,0.729792,0.623341,0.548277,33:-20,-13:-21,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:11.978,2520
0,65,,0,-2.0144,-26.0554,0.381591,0.1828,-2.57731,31.2461:-40.818:728.855,0.667522,241:148 183x183,512,0.84877,closed,closed,0.999785,0.994938,none,0.995864,9999,9999,9999,9999,9999,9999,0,0,0.667521,0.667009,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.018,2560
0,66,,0,-2.97227,-26.892,-0.261383,0.13426,-2.95138,33.7684:-41.2505:728.855,0.665939,242:149 183x183,512,0.840283,closed,closed,0.99703,0.997932,none,0.995864,9999,9999,9999,9999,9999,9999,0,0,0.664847,0.665873,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.058,2600
0,67,,0,-3.69015,-27.7244,0.0307119,0.0763147,-3.32673,36.0879:-41.6029:728.855,0.858009,243:149 183x183,512,0.839442,closed,closed,0.999695,0.999318,none,0.995799,9999,9999,9999,9999,9999,9999,0,0,0.857268,0.857975,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.098,2640
0,68,,0,-3.56944,-28.5102,0.354236,0.0219004,-3.7026,38.0649:-41.9823:728.855,0.99,244:149 183x183,512,0.838603,closed,closed,0.999373,0.999873,none,0.995799,9999,9999,9999,9999,9999,9999,0,0,0.99,0.99,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.138,2680
0,69,,0,-3.62555,-28.4211,0.448065,-0.0317385,-4.06611,39.6451:-42.2314:728.855,0.99,245:149 183x183,512,0.837765,closed,closed,0.99939,0.999003,none,0.995633,9999,9999,9999,9999,9999,9999,0,0,0.989823,0.989999,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.178,2720
0,70,,0,-3.8632,-28.4907,0.679522,-0.0872669,-4.42009,40.2894:-42.9425:728.855,0.986946,246:148 183x183,512,0.829387,closed,closed,0.99948,0.999396,none,0.995633,9999,9999,9999,9999,9999,9999,0,0,0.986941,0.986946,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.218,2760
0,71,,0,-4.80542,-28.5412,1.05593,-0.154669,-4.76468,40.8404:-43.4594:728.855,0.988928,247:148 183x183,512,0.828557,closed,closed,0.99922,0.999878,none,0.995628,9999,9999,9999,9999,9999,9999,0,0,0.988923,0.988926,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.258,2800
0,72,,0,-5.23641,-28.6923,1.13067,-0.226243,-5.10169,41.9278:-44.1032:728.855,0.988772,249:148 183x183,512,0.820272,closed,closed,0.999128,0.999199,none,0.995628,9999,9999,9999,9999,9999,9999,0,0,0.988678,0.988764,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.298,2840
0,73,,0,-4.9712,-29.7125,0.942539,-0.292145,-5.4435,43.2697:-44.2634:728.855,0.98704,250:148 183x183,512,0.819452,closed,closed,0.9989,0.997873,none,0.995147,9999,9999,9999,9999,9999,9999,0,0,0.986005,0.987039,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.338,2880
0,74,,0,-4.91915,-30.4413,0.131842,-0.355529,-5.78594,45.3916:-43.4407:728.855,0.988729,251:149 183x183,512,0.811257,closed,closed,0.999696,0.995444,none,0.995147,9999,9999,9999,9999,9999,9999,0,0,0.959356,0.988729,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.378,2920
0,75,,0,-5.37765,-31.0044,-0.0220244,-0.423395,-6.12673,48.0557:-43.8771:728.855,0.984612,252:149 183x183,512,0.810446,closed,closed,0.999466,0.994511,none,0.995129,9999,9999,9999,9999,9999,9999,0,0,0.957882,0.984611,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.418,2960
0,76,,0,-6.39647,-31.9612,0.41904,-0.503036,-6.47119,50.4065:-44.1904:728.855,0.983802,253:149 183x183,512,0.809635,closed,closed,0.999734,0.966657,none,0.995129,9999,9999,9999,9999,9999,9999,0,0,0.952922,0.983802,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.458,3000
0,77,,0,-6.74476,-32.5289,0.737922,-0.585164,-6.81405,45.051:-44.711:729.197,0.978011,225:149 178x178,64,0.783624,closed,closed,0.998643,0.975631,none,0.995104,9999,9999,9999,9999,9999,9999,0,0,0.976389,0.969296,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.498,3040
0,78,,0,-4.37609,-33.6187,0.70309,-0.634397,-7.16217,41.6741:-45.0552:729.538,0.921782,232:150 178x178,512,0.775787,opened,opened,0.99999,0.992512,none,0.995104,-30.012,-30.012,3.91986,3.91986,3.06297,5.68838,2.10039,5.22128,0.000384131,0.921781,0.809055,0.525338,52:-14,17:-18,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.538,3080
0,79,,0,-2.44144,-35.6491,-0.269269,-0.657564,-7.52738,38.3072:-43.98:729.879,0.900215,235:151 178x178,512,0.76803,opened,opened,0.999898,0.997113,none,0.97808,-29.9524,-29.9524,4.67379,4.67379,2.62663,4.8155,1.44668,4.62678,0.0176708,0.900213,0.868483,0.579384,51:-14,17:-18,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.578,3120
0,80,,0,-4.03189,-36.4123,0.183345,-0.700277,-7.89302,34.1771:-42.8972:730.22,0.879492,235:150 178x178,512,0.767262,opened,opened,0.999984,0.997692,none,0.97808,9999,-38.3751,9999,8.51803,9999,5.25573,5.6113,4.69748,0.861902,0.879492,0.489882,0.572956,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.618,3160
0,81,,0,-5.3468,-36.3898,0.766173,-0.758359,-8.24922,37.4607:-41.847:730.562,0.888814,236:151 178x178,512,0.759589,opened,opened,0.999964,0.965868,none,0.974247,9999,-40.2054,9999,8.19692,9999,5.69636,5.5241,5.00446,0.871038,0.888813,0.497809,0.545049,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.658,3200
0,82,,0,-4.40147,-35.7797,-0.103397,-0.803335,-8.58911,38.8353:-41.4972:730.903,0.977555,237:151 178x178,512,0.758829,opened,opened,0.999995,0.928095,none,0.974247,9999,-40.9823,9999,7.69204,9999,5.26064,5.67225,4.74315,0.958004,0.977551,0.484341,0.568805,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.698,3240
0,83,,0,-3.44694,-35.5838,0.436105,-0.835574,-8.91831,39.8269:-41.6966:731.244,0.989661,238:150 178x178,512,0.751241,opened,opened,0.999999,0.982845,none,0.970717,9999,-41.9422,9999,8.48335,9999,5.26309,5.78559,4.63784,0.969867,0.98966,0.474037,0.578378,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.738,3280
0,84,,0,-4.4641,-36.2669,1.32117,-0.879292,-9.24781,41.3407:-42.0673:731.585,0.989854,239:151 178x178,512,0.743729,opened,opened,0.999976,0.980555,none,0.970717,9999,-41.6019,9999,8.19316,9999,5.26555,5.51438,4.70595,0.970057,0.989833,0.498693,0.572186,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.778,3320
0,85,,0,-5.55335,-36.2011,1.1116,-0.934935,-9.56868,42.722:-42.2131:731.926,0.989092,239:152 178x178,512,0.742985,opened,opened,0.999975,0.958149,none,0.95918,9999,-41.4946,9999,8.50265,9999,5.268,5.34697,4.18945,0.96931,0.989092,0.513912,0.619141,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.818,3360
0,86,,0,-6.63737,-36.4526,0.801076,-1.00202,-9.88497,43.8049:-42.4607:732.268,0.971899,240:151 178x178,512,0.735555,opened,opened,0.999993,0.948418,none,0.95918,9999,-41.253,9999,9.72593,9999,4.83126,5.36734,4.00488,0.952461,0.970848,0.51206,0.63592,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.858,3400
0,87,,0,-6.21224,-36.5118,-0.190614,-1.06261,-10.1946,44.8962:-42.79:732.609,0.987189,241:151 178x178,512,0.73482,opened,opened,0.999978,0.967825,none,0.956464,9999,-40.8806,9999,10.352,9999,4.83351,5.74051,4.07651,0.967445,0.981867,0.478136,0.629408,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.898,3440
0,88,,0,-4.12993,-37.0262,-1.63148,-1.09786,-10.503,46.2732:-42.8146:732.95,0.982053,242:151 178x178,512,0.734085,opened,opened,0.999972,0.939131,none,0.956464,9999,-40.8706,9999,10.5109,9999,3.95653,5.57164,3.35826,0.962412,0.967499,0.493488,0.694703,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.938,3480
0,89,,0,-4.26072,-38.6313,-1.36888,-1.1338,-10.8226,47.2946:-43.2457:733.291,0.982114,242:150 178x178,512,0.733351,opened,opened,0.999984,0.924685,none,0.949374,9999,-41.8974,9999,11.0314,9999,4.39819,5.68695,3.00359,0.962472,0.982114,0.483004,0.726946,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:12.978,3520
0,90,,0,-5.16329,-39.95,-1.10062,-1.17908,-11.1499,48.7706:-43.4699:733.632,0.963975,244:151 178x178,512,0.726017,opened,opened,0.99996,0.924685,none,0.949374,9999,-42.7963,9999,11.5455,9999,4.84026,5.75357,3.65904,0.944695,0.963861,0.476948,0.66736,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.018,3560
0,91,,0,-5.37801,-42.846,-1.98292,-1.17908,-11.1499,50.0109:-43.5995:733.974,0.750627,244:150 178x178,512,0.725291,opened,opened,0.999977,0.732079,none,0.943697,9999,-44.0077,9999,11.9277,9999,4.84251,9999,3.54589,0,0.750627,9999,0.677647,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.058,3600
0,92,,0,-5.6116,-43.4089,-1.6558,-1.17908,-11.1499,50.8697:-43.8401:734.315,0.845984,245:151 178x178,512,0.718038,opened,opened,0.99994,0.912136,none,0.943697,9999,-45.1755,9999,12.0806,9999,4.84476,9999,3.64327,0,0.845984,9999,0.668794,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.098,3640
0,93,,0,-6.61993,-42.0287,-1.54399,-1.17908,-11.1499,52.3915:-43.8576:734.656,0.923156,247:151 178x178,512,0.710858,opened,opened,0.999996,0.912136,none,0.937722,9999,-46.3027,9999,11.6474,9999,4.84701,9999,4.14293,0,0.923153,9999,0.62337,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.138,3680
0,94,,0,-8.03201,-44.6649,-2.34966,-1.17908,-11.1499,53.4007:-43.7973:734.997,0.861356,247:150 178x178,512,0.710147,opened,opened,0.999994,0.912136,none,0.937722,9999,-47.8372,9999,11.4815,9999,4.84926,9999,3.80194,0,0.861356,9999,0.654369,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.178,3720
0,95,,0,-8.30841,-45.4276,-2.9538,-1.17908,-11.1499,54.5184:-43.7295:735.339,0.930374,248:150 178x178,512,0.709437,opened,opened,0.999995,0.912136,none,0.937237,9999,-49.1776,9999,11.6608,9999,5.29256,9999,3.63267,0,0.930374,9999,0.669758,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.218,3760
0,96,,0,-8.04158,-45.1231,-2.88094,-1.17908,-11.1499,55.6362:-43.5809:735.68,0.902416,248:150 178x178,512,0.708728,opened,opened,0.999997,0.912136,none,0.937237,9999,-49.8193,9999,11.4594,9999,4.85377,9999,3.7542,0,0.902416,9999,0.658709,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.258,3800
0,97,,0,-7.34202,-46.1543,-2.48336,-1.17908,-11.1499,56.3295:-43.4741:736.021,0.953779,249:150 178x178,512,0.708019,opened,opened,0.999935,0.912136,none,0.937217,9999,-51.6256,9999,11.5559,9999,4.41456,9999,3.3181,0,0.953779,9999,0.698354,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.298,3840
0,98,,0,-6.81525,-44.7439,-2.55889,-1.17908,-11.1499,56.8952:-43.5716:736.362,0.981037,249:150 178x178,512,0.707311,opened,opened,0.999659,0.912136,none,0.937217,9999,-54.2107,9999,12.2213,9999,4.41661,9999,3.03715,0,0.981037,9999,0.723895,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.338,3880
0,99,,0,-6.87574,-44.8899,-2.59378,-1.17908,-11.1499,56.9827:-43.5935:736.703,0.986507,249:150 178x178,512,0.706604,opened,opened,0.999876,0.912136,none,0.937413,9999,-54.2339,9999,12.3407,9999,4.86052,9999,3.51417,0,0.986507,9999,0.68053,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.378,3920
0,100,,0,-8.18574,-46.7111,-1.8402,-1.17908,-11.1499,57.4497:-43.4507:737.045,0.986369,250:149 178x178,512,0.699538,opened,opened,0.999942,0.912136,none,0.937413,9999,-54.3338,9999,12.0429,9999,4.86277,9999,3.67454,0,0.986368,9999,0.665951,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.418,3960
0,101,,0,-8.64053,-46.4938,-1.60776,-1.17908,-11.1499,57.9776:-43.7605:737.386,0.986999,251:150 178x178,512,0.692542,opened,opened,0.999833,0.912136,none,0.93345,9999,-56.2362,9999,12.3453,9999,4.86502,9999,3.51129,0,0.986997,9999,0.680791,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.458,4000
0,102,,0,-9.89707,-46.7247,-2.14227,-1.17908,-11.1499,58.9738:-43.9843:737.727,0.933305,252:149 178x178,512,0.685617,opened,opened,0.999729,0.912136,none,0.93345,9999,-56.1915,9999,12.2746,9999,4.42479,9999,3.59679,0,0.933284,9999,0.673019,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.498,4040
0,103,,0,-9.08007,-47.3457,-2.66768,-1.17908,-11.1499,60.4209:-43.7128:738.068,0.920996,253:150 178x178,512,0.678761,opened,opened,0.999987,0.912136,none,0.932439,9999,-54.44,9999,11.8277,9999,4.42684,9999,3.16633,0,0.920996,9999,0.712152,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.538,4080
0,104,,0,-7.27768,-47.8577,-2.8124,-1.17908,-11.1499,61.0939:-43.9383:738.409,0.938004,253:150 178x178,512,0.678082,opened,opened,0.999855,0.912136,none,0.932439,9999,-54.8765,9999,12.0964,9999,4.42889,9999,2.81209,0,0.938004,9999,0.744356,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.578,4120
0,105,,0,-9.46823,-47.5639,-2.16724,-1.17908,-11.1499,62.569:-43.7161:738.751,0.916418,255:149 178x178,512,0.671301,opened,opened,0.999431,0.912136,none,0.931806,9999,-55.1443,9999,12.3315,9999,4.87403,9999,3.18254,0,0.916418,9999,0.710679,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.618,4160
0,106,,0,-9.34024,-48.2318,-2.02642,-1.17908,-11.1499,63.4451:-43.355:739.092,0.917421,255:150 178x178,512,0.67063,opened,opened,0.999957,0.912136,none,0.931806,9999,-52.7242,9999,12.1282,9999,4.43298,9999,3.27604,0,0.917421,9999,0.702178,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.658,4200
0,107,,0,-7.68332,-49.7148,-2.77867,-1.17908,-11.1499,64.0868:-43.7185:739.433,0.976573,256:150 178x178,512,0.669959,opened,opened,0.999712,0.912136,none,0.930864,9999,-52.3736,9999,12.5838,9999,4.43503,9999,3.43759,0,0.976563,9999,0.687492,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.698,4240
0,108,,0,-6.87075,-49.0846,-3.5564,-1.17908,-11.1499,65.5537:-43.6765:739.774,0.977747,256:150 178x178,512,0.669289,opened,unknown,0.841902,0.929818,none,0.930864,9999,-51.6923,9999,14.0047,9999,4.43707,9999,2.93563,0,0.976767,9999,0.733125,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.738,4280
0,109,,0,-6.47309,-49.4285,-3.4063,-1.17908,-11.1499,66.2723:-43.6773:740.115,0.968727,257:150 178x178,512,0.66862,closed,unknown,0.849242,0.934658,none,0.928946,9999,9999,9999,9999,9999,9999,9999,0,0,0.968673,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.778,4320
0,110,,0,-6.43791,-50.2606,-3.86955,-1.17908,-11.1499,67.1051:-43.9296:740.457,0.989979,257:150 178x178,512,0.667951,opened,unknown,0.845561,1,none,0.928946,9999,-51.6931,9999,13.6927,9999,3.99705,9999,2.55968,0,0.980706,9999,0.767302,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.818,4360
0,111,,0,-7.33825,-50.4681,-3.97784,-1.17908,-11.1499,67.7586:-44.0894:740.798,0.989995,257:149 178x178,512,0.667283,opened,unknown,0.999655,1,none,0.919896,9999,-51.3391,9999,14.5597,9999,4.44321,9999,2.79508,0,0.989955,9999,0.745902,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.858,4400
0,112,,0,-8.1672,-50.0071,-2.47708,-1.17908,-11.1499,68.0153:-43.9924:741.139,0.989676,258:150 178x178,512,0.660611,opened,unknown,0.999786,1,none,0.919896,9999,-52.3357,9999,15.0936,9999,4.44526,9999,3.67961,0,0.989657,9999,0.66549,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.898,4440
0,113,,0,-8.89303,-50.3323,-1.54501,-1.17908,-11.1499,67.85:-44.2858:741.48,0.984804,257:149 178x178,512,0.654004,opened,unknown,0.999447,1,none,0.915397,9999,-51.3773,9999,14.4698,9999,4.44731,9999,4.18385,0,0.984707,9999,0.61965,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.938,4480
0,114,,0,-9.61849,-50.0833,-1.92464,-1.17908,-11.1499,67.8239:-44.1213:741.821,0.986214,257:149 178x178,512,0.65335,opened,unknown,0.997898,1,none,0.915397,9999,-52.5895,9999,12.338,9999,4.00442,9999,3.84142,0,0.986191,9999,0.65078,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:13.978,4520
0,115,,0,-9.01347,-48.8543,-2.57734,-1.17908,-11.1499,67.6182:-44.0464:742.163,0.989858,257:149 178x178,512,0.652697,opened,unknown,0.999938,0.867024,none,0.913748,9999,-51.7592,9999,10.993,9999,4.4514,9999,4.12582,0,0.989858,9999,0.624925,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:14.018,4560
0,116,,0,-9.13602,-48.7918,-2.19374,-1.17908,-11.1499,67.4937:-44.2453:742.504,0.989915,257:149 178x178,512,0.652044,opened,unknown,0.999759,0.867024,none,0.913748,9999,-50.7405,9999,8.80191,9999,4.45345,9999,4.08332,0,0.989913,9999,0.628789,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:14.058,4600
0,117,,0,-8.75294,-48.8543,-2.35114,-1.17908,-11.1499,67.2133:-44.1659:742.845,0.989861,256:149 178x178,512,0.651392,opened,unknown,0.999485,0.867024,none,0.912109,9999,-50.1169,9999,7.70504,9999,4.45549,9999,3.88268,0,0.989845,9999,0.647029,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:14.098,4640
0,118,,0,-7.49671,-48.498,-2.96787,-1.17908,-11.1499,66.9706:-44.3015:743.186,0.989853,256:150 178x178,512,0.650741,opened,unknown,0.999901,0.867024,none,0.912109,9999,-49.8461,9999,7.96292,9999,4.01179,9999,3.71378,0,0.98825,9999,0.662384,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:14.138,4680
